"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1"
"dH_adj[338]",-196.605161789815,0.551420805472997,15.4215923395161,-227.07548404271,-207.319098498521,-197.090772523093,-186.08903927629,-166.17563616101,782.153765868605,1.00404317847137,-196.605161789815,15.4215923395161,-227.07548404271,-207.319098498521,-197.090772523093,-186.08903927629,-166.17563616101
"dH_adj[339]",-195.956241486834,0.549353357368151,15.3637719933493,-226.3123210246,-206.630008314527,-196.440031514437,-185.479547187379,-165.640805613926,782.153765868605,1.00404317847137,-195.956241486834,15.3637719933493,-226.3123210246,-206.630008314527,-196.440031514437,-185.479547187379,-165.640805613926
"dH_adj[340]",-208.819283937033,0.590334773135328,16.5098997440342,-241.439907961355,-220.289307072803,-209.339164397141,-197.561034816455,-176.242335569466,782.153765868605,1.00404317847137,-208.819283937033,16.5098997440342,-241.439907961355,-220.289307072803,-209.339164397141,-197.561034816455,-176.242335569466
"dH_adj[341]",-203.281830684929,0.572692549307305,16.0164994567438,-234.927583540151,-214.409070836056,-203.786174456604,-192.36003565775,-171.678448234346,782.153765868604,1.00404317847137,-203.281830684929,16.0164994567438,-234.927583540151,-214.409070836056,-203.786174456604,-192.36003565775,-171.678448234346
"dH_adj[342]",-220.269122171852,0.626813746363061,17.5301076297335,-254.905495436449,-232.447920541493,-220.821127972104,-208.31518411857,-185.67912344469,782.153765868604,1.00404317847137,-220.269122171852,17.5301076297335,-254.905495436449,-232.447920541493,-220.821127972104,-208.31518411857,-185.67912344469
"dH_adj[343]",-166.76924830387,0.456364135941284,12.7631413124231,-191.986944387839,-175.636263150007,-167.171147036194,-158.065947455037,-141.585316118394,782.153765868605,1.00404317847137,-166.76924830387,12.7631413124231,-191.986944387839,-175.636263150007,-167.171147036194,-158.065947455037,-141.585316118394
"dH_adj[344]",-207.867534159328,0.587302515914886,16.4250965696562,-240.320602201461,-219.278641469612,-208.384744251111,-196.667113086053,-175.457917433742,782.153765868605,1.00404317847137,-207.867534159328,16.4250965696562,-240.320602201461,-219.278641469612,-208.384744251111,-196.667113086053,-175.457917433742
"dH_adj[345]",-179.257359023458,0.496151026136771,13.8758617519893,-206.673592691908,-188.897420913087,-179.694296225007,-169.795284099409,-151.877832868952,782.153765868605,1.00404317847137,-179.257359023458,13.8758617519893,-206.673592691908,-188.897420913087,-179.694296225007,-169.795284099409,-151.877832868952
"dH_adj[346]",-182.083767454219,0.505155911215657,14.1277014819604,-209.99759161523,-191.89879149226,-182.528634840489,-172.449960753331,-154.207317029587,782.153765868605,1.00404317847137,-182.083767454219,14.1277014819604,-209.99759161523,-191.89879149226,-182.528634840489,-172.449960753331,-154.207317029587
"dH_adj[347]",-187.736584315742,0.52316568137343,14.6313809419027,-216.645589461876,-197.901532650606,-188.197312071453,-177.759314061176,-158.866285350856,782.153765868605,1.00404317847137,-187.736584315742,14.6313809419027,-216.645589461876,-197.901532650606,-188.197312071453,-177.759314061176,-158.866285350856
"dH_adj[348]",-159.328295496355,0.432657397672379,12.1001346763766,-183.236008446846,-167.734695706879,-159.709316803598,-151.077104835527,-135.452592511825,782.153765868605,1.00404317847137,-159.328295496355,12.1001346763766,-183.236008446846,-167.734695706879,-159.709316803598,-151.077104835527,-135.452592511825
"dH_adj[349]",-206.007295957449,0.58137583134766,16.2593449106446,-238.132868216213,-217.30324960883,-206.519286692962,-194.919902431175,-173.9247365321,782.153765868604,1.00404317847137,-206.007295957449,16.2593449106446,-238.132868216213,-217.30324960883,-206.519286692962,-194.919902431175,-173.9247365321
"dH_adj[350]",-215.582475539212,0.611882176716948,17.1125162407508,-249.393762527878,-227.471158101538,-216.121331798473,-203.91329680977,-181.816458382413,782.153765868605,1.00404317847137,-215.582475539212,17.1125162407508,-249.393762527878,-227.471158101538,-216.121331798473,-203.91329680977,-181.816458382413
"dH_adj[351]",-182.804790013087,0.507453075776598,14.1919463110347,-210.845550524241,-192.664447252253,-183.251680405663,-173.127174185454,-154.801573193014,782.153765868605,1.00404317847137,-182.804790013087,14.1919463110347,-210.845550524241,-192.664447252253,-183.251680405663,-173.127174185454,-154.801573193014
"dH_adj[352]",-180.958972262386,0.50157233450059,14.0274795486046,-208.674775717173,-190.704368506671,-181.400683758818,-171.393507799219,-153.28027741464,782.153765868605,1.00404317847137,-180.958972262386,14.0274795486046,-208.674775717173,-190.704368506671,-181.400683758818,-171.393507799219,-153.28027741464
"dH_adj[353]",-172.595110579521,0.474925225593682,13.2822395313431,-198.838452372647,-181.822761690751,-173.013355202799,-163.537831986591,-146.386905918885,782.153765868605,1.00404317847137,-172.595110579521,13.2822395313431,-198.838452372647,-181.822761690751,-173.013355202799,-163.537831986591,-146.386905918885
"dH_adj[354]",-177.022189090968,0.489029815997856,13.6767027818591,-204.044920073974,-186.523888057109,-177.452854972968,-167.695922459827,-150.035638762328,782.153765868604,1.00404317847137,-177.022189090968,13.6767027818591,-204.044920073974,-186.523888057109,-177.452854972968,-167.695922459827,-150.035638762328
"dH_adj[355]",-183.828642046679,0.510715049453133,14.2831739683202,-212.049652175037,-193.751678431443,-184.27840510821,-174.088817259069,-155.645416945081,782.153765868605,1.00404317847137,-183.828642046679,14.2831739683202,-212.049652175037,-193.751678431443,-184.27840510821,-174.088817259069,-155.645416945081
"dH_adj[356]",-174.354405623158,0.480530307122377,13.4389969142843,-200.907472110633,-183.690961745134,-174.777586381824,-165.190232760972,-147.836890957648,782.153765868604,1.00404317847137,-174.354405623158,13.4389969142843,-200.907472110633,-183.690961745134,-174.777586381824,-165.190232760972,-147.836890957648
"dH_adj[357]",-216.880316145174,0.616017072926641,17.2281569330845,-250.920088564097,-228.849338469526,-217.422813815786,-205.132280987591,-182.886119476582,782.153765868605,1.00404317847137,-216.880316145174,17.2281569330845,-250.920088564097,-228.849338469526,-217.422813815786,-205.132280987591,-182.886119476582
"dH_adj[358]",-185.472573480898,0.515952584652077,14.4296521786095,-213.982998487582,-195.497373564228,-185.926948996807,-175.63286388431,-157.000320997695,782.153765868605,1.00404317847137,-185.472573480898,14.4296521786095,-213.982998487582,-195.497373564228,-185.926948996807,-175.63286388431,-157.000320997695
